"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-09",,,,,"1.10",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-10",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-11",,,,,"0.30",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-12",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-13",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-14",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-15",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-16",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-17",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-18",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-19",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-20",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-21",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-22",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-23",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-24",,,,,"0.55",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-25",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-26",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-27",,,,,"0.00","0.0",,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-28",,,,,"0.18",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-29",,,,,"0.12",,,,,,,,,,,,,
"US1OHKN0005","FREDERICKTOWN 6.2 E, OH US","2017-10-30",,,,,"0.00","0.0",,,,,,,,,,,,
